fips_code,name,state,pop_2010,pop_2011,pop_2012,pop_2013,pop_2014,pop_2015,pop_2016,pop_2017,pop_2018,pop_2019
26039,Crawford County,MI,61956,61796,61911,61667,61807,61904,62263,62894,63379,63257
26041,Delta County,MI,30860,30393,30465,30338,29963,29913,30346,30519,30884,31162
26043,Dickinson County,MI,16670,16859,16925,16878,16840,17004,17109,17141,17121,17258
26045,Eaton County,MI,107746,107921,107996,108264,108639,108661,109183,109456,109710,110268
26047,Emmet County,MI,10276,10089,9944,9880,9821,9702,9581,9422,9277,9208
26049,Genesee County,MI,424953,422026,418193,415639,412859,410461,408926,407488,406688,405813
26051,Gladwin County,MI,25735,25876,25546,25565,25501,25227,25154,25241,25326,25449
26053,Gogebic County,MI,16396,16114,16041,15908,15757,15536,15340,15340,15116,13975
26055,Grand Traverse County,MI,86971,88341,89203,90099,90849,91541,91957,91791,92530,93088
26057,Gratiot County,MI,42432,42119,41973,41931,41467,41331,40955,40979,40602,40711
26059,Hillsdale County,MI,46648,46599,46267,46131,45930,45883,45773,45820,45702,45605
26061,Houghton County,MI,36730,36780,36746,36676,36469,36228,36299,36198,35943,35684
26063,Huron County,MI,33083,32766,32453,32256,32038,31763,31486,31306,31211,30981
26065,Ingham County,MI,281116,282787,283514,284113,285627,287096,289804,292018,291612,292406
26067,Ionia County,MI,63842,63860,63888,63991,64232,64056,64187,64284,64276,64697
26069,Iosco County,MI,25839,25598,25453,25427,25431,25343,25284,25128,25103,25127
26071,Iron County,MI,11810,11764,11565,11500,11344,11320,11167,11105,11104,11066
26073,Isabella County,MI,70294,70615,70666,70224,70094,70767,71263,71077,70463,69872
26075,Jackson County,MI,53184,53214,53079,52957,52562,52195,51988,51828,51621,51626
26077,Kalamazoo County,MI,250751,252600,255353,257311,258951,259676,261304,262998,264680,265066
26079,Kalkaska County,MI,17146,17173,17101,17290,17370,17248,17263,17571,17806,18038
26081,Kent County,MI,162956,165110,167297,169038,171456,173128,174542,176499,178540,180786
26083,Keweenaw County,MI,2169,2179,2167,2142,2174,2123,2139,2085,2090,2116
26085,Lake County,MI,64735,64251,63954,63796,64044,64260,63903,64111,64317,64386
26087,Lapeer County,MI,88210,88094,88195,88291,88194,88368,88171,88122,87921,87607
26089,Leelanau County,MI,21719,21428,21379,21478,21596,21633,21507,21645,21714,21761
26091,Lenawee County,MI,99640,99355,99021,98822,98740,98391,98496,98427,98141,98451
26093,Livingston County,MI,38854,38805,38511,37394,37036,36605,36107,36124,35714,35648
26095,Luce County,MI,6601,6522,6479,6503,6414,6430,6335,6370,6327,6229
26097,Mackinac County,MI,11108,11017,11071,11007,10997,10821,10724,10768,10781,10799
26099,Macomb County,MI,841352,844146,849734,857110,862876,864960,868534,871364,872795,873972
26101,Manistee County,MI,24588,24774,24675,24481,24413,24457,24424,24393,24455,24558
26103,Marquette County,MI,67078,67455,67826,67773,67771,67326,66532,66493,66381,66699
26105,Mason County,MI,14651,14471,14322,14144,14103,13863,13675,13677,13533,13359
26107,Mecosta County,MI,42853,43455,43497,43260,43200,43005,43141,43258,43400,43453
26109,Menominee County,MI,23968,23868,23731,23725,23520,23476,23208,22981,22927,22780
26111,Midland County,MI,83651,83805,83721,83651,83492,83662,83422,83314,83223,83156
26113,Missaukee County,MI,14816,14902,15006,15058,14978,14882,15018,15020,15101,15118
26115,Monroe County,MI,23005,22796,22581,22170,21926,21717,21548,21290,21062,20733
26117,Montcalm County,MI,63315,63266,63096,62794,62804,62763,62953,63527,63936,63888
26119,Montmorency County,MI,9777,9624,9513,9378,9321,9287,9203,9233,9275,9328
26121,Muskegon County,MI,171913,170026,170159,172273,172254,172447,173227,173645,173599,173566
26123,Newaygo County,MI,48373,48319,47879,47869,47781,47882,47811,48320,48839,48980
26125,Oakland County,MI,1203106,1212643,1223598,1235468,1242853,1244602,1251027,1256016,1256694,1257584
26127,Oceana County,MI,26503,26455,26306,26298,26349,26323,26311,26422,26555,26467
26129,Ogemaw County,MI,21605,21489,21358,21160,20957,20877,20850,20882,20882,20997
26131,Ontonagon County,MI,6776,6628,6413,6321,6192,6037,5939,5889,5801,5720
26133,Osceola County,MI,269837,278636,288876,299238,311046,323736,338209,353623,368456,375751
26135,Oscoda County,MI,8601,8614,8574,8369,8312,8277,8259,8238,8224,8241
26137,Otsego County,MI,24151,24115,24042,24078,24110,24203,24408,24528,24641,24668
26139,Ottawa County,MI,6096,6064,6029,6044,6030,5934,5905,5817,5752,5704
26141,Presque Isle County,MI,13317,13152,13084,13010,12962,12801,12735,12742,12698,12592
26143,Roscommon County,MI,24442,24325,24185,24023,24025,23912,23779,23731,23812,24019
26145,Saginaw County,MI,199862,198899,198363,196794,195248,193305,192507,191965,190791,190539
26147,St. Clair County,MI,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26149,St. Joseph County,MI,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26151,Sanilac County,MI,43087,42705,42306,41901,41661,41464,41405,41242,41192,41170
26153,Schoolcraft County,MI,8472,8477,8350,8263,8137,8121,7967,8013,8044,8094
26155,Shiawassee County,MI,70634,69998,69329,68903,68808,68505,68542,68400,68133,68122
26157,Tuscola County,MI,55698,55400,54708,54216,53923,53726,53276,52815,52633,52245
26159,Van Buren County,MI,17310,17214,17162,16985,16907,16808,16669,16552,16635,16545
26161,Washtenaw County,MI,345717,349753,352303,356040,360021,362975,366135,368807,369483,367601
26163,Wayne County,MI,30074,30294,30320,29990,29891,29430,29974,29797,29810,29927
26165,Wexford County,MI,32739,32640,32521,32479,32851,32889,33081,33234,33446,33631
27001,Aitkin County,MN,16210,16170,16036,15872,15849,15852,15754,15792,15887,15886
27003,Anoka County,MN,331437,332903,336091,339075,341871,344176,346526,350203,353441,356921
27005,Becker County,MN,32551,32764,32990,33181,33257,33445,33718,34082,34389,34423
27007,Beltrami County,MN,44572,45052,45147,45487,45636,45605,46008,46477,46735,47188
27009,Benton County,MN,222593,229171,234938,239461,244841,251591,259212,266585,272266,279141
27011,Big Stone County,MN,5273,5206,5134,5069,5087,4993,5002,5004,4990,4991
27013,Blue Earth County,MN,64086,64359,64974,64737,65300,65673,66355,66916,67378,67653
27015,Brown County,MN,6919,6882,6890,6864,6832,6753,6637,6609,6563,6578
27017,Carlton County,MN,35416,35445,35272,35275,35365,35409,35555,35509,35822,35871
27019,Carver County,MN,91401,92817,93863,95610,97356,98630,100374,102118,103533,105089
27021,Cass County,MN,13633,13629,13427,13293,13081,12843,12672,12492,12312,12147
27023,Chippewa County,MN,38616,38890,38993,38569,38254,37973,37683,37679,37461,37349
27025,Chisago County,MN,53904,53760,53465,53660,53798,54129,54638,55257,55972,56579
27027,Clay County,MN,13898,13687,13434,13404,13441,13415,13393,13350,13294,13235
27029,Clearwater County,MN,8727,8609,8579,8568,8561,8554,8651,8646,8758,8756
